Search rep 1 (of 10)
random seed = 327005
gen	best_like	time	optPrecision
7780	-1479.522374	18	0.01
7790	-1479.522374	18	0.01
7800	-1479.522374	18	0.01
7810	-1479.522374	18	0.01
7820	-1479.522374	18	0.01
7830	-1479.522123	18	0.01
7840	-1479.522123	18	0.01
7850	-1479.522123	18	0.01
7860	-1479.522123	19	0.01
7870	-1479.522123	19	0.01
7880	-1479.522123	19	0.01
7890	-1479.522123	19	0.01
7900	-1479.522123	19	0.01
7910	-1479.522123	19	0.01
7920	-1479.522123	19	0.01
7930	-1479.522123	19	0.01
7940	-1479.522123	19	0.01
7950	-1479.522123	19	0.01
7960	-1479.522123	19	0.01
7970	-1479.522123	19	0.01
7980	-1479.522123	19	0.01
7990	-1479.522123	19	0.01
8000	-1479.522123	19	0.01
8010	-1479.522123	19	0.01
8020	-1479.52212	19	0.01
8030	-1479.52212	19	0.01
8040	-1479.52212	19	0.01
8050	-1479.52171	19	0.01
8060	-1479.52171	19	0.01
8070	-1479.52171	19	0.01
8080	-1479.52171	19	0.01
8090	-1479.521431	19	0.01
8100	-1479.521431	19	0.01
8110	-1479.521431	19	0.01
8120	-1479.521431	19	0.01
8130	-1479.521431	20	0.01
8140	-1479.519426	20	0.01
8150	-1479.519426	20	0.01
8160	-1479.517053	20	0.01
8170	-1479.517053	20	0.01
8180	-1479.517053	20	0.01
8190	-1479.517053	20	0.01
8200	-1479.517053	20	0.01
8210	-1479.517053	20	0.01
8220	-1479.517053	20	0.01
8230	-1479.517053	20	0.01
8240	-1479.517053	20	0.01
8250	-1479.517053	20	0.01
8260	-1479.517053	20	0.01
8270	-1479.517053	20	0.01
8280	-1479.516549	20	0.01
8290	-1479.516549	20	0.01
8300	-1479.516549	20	0.01
8310	-1479.516549	20	0.01
8320	-1479.516549	20	0.01
8330	-1479.516549	20	0.01
8340	-1479.516549	20	0.01
8350	-1479.516549	20	0.01
8360	-1479.516549	20	0.01
8370	-1479.516549	20	0.01
8380	-1479.516549	20	0.01
8390	-1479.516549	20	0.01
8400	-1479.516549	21	0.01
8410	-1479.516549	21	0.01
8420	-1479.516549	21	0.01
8430	-1479.516549	21	0.01
8440	-1479.516549	21	0.01
8450	-1479.516549	21	0.01
8460	-1479.516549	21	0.01
8470	-1479.516549	21	0.01
8480	-1479.516549	21	0.01
8490	-1479.516549	21	0.01
8500	-1479.516207	21	0.01
8510	-1479.516207	21	0.01
8520	-1479.516207	21	0.01
8530	-1479.516207	21	0.01
8540	-1479.516207	21	0.01
8550	-1479.516207	21	0.01
8560	-1479.516207	21	0.01
8570	-1479.516207	21	0.01
8580	-1479.516207	21	0.01
8590	-1479.516207	21	0.01
8600	-1479.516207	21	0.01
8610	-1479.516086	21	0.01
8620	-1479.516086	21	0.01
8630	-1479.516086	21	0.01
8640	-1479.516086	21	0.01
8650	-1479.514101	21	0.01
8660	-1479.514101	21	0.01
8670	-1479.514101	21	0.01
8680	-1479.514101	22	0.01
8690	-1479.514101	22	0.01
8700	-1479.514101	22	0.01
8710	-1479.514101	22	0.01
